,market_id,created_at,store_id,subtotal,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration,delivery_id,linear_ests
46977,4.0,2015-02-24 20:51:45,5797,3325,65.0,64.0,77.0,1094.0,14820,3283.0
46978,4.0,2015-02-19 00:44:41,5797,1025,43.0,42.0,51.0,686.0,94281,2800.0
46979,6.0,2015-02-18 23:30:23,5797,1425,22.0,21.0,23.0,1006.0,12748,3263.0
46980,4.0,2015-02-23 21:27:53,5797,875,52.0,46.0,54.0,706.0,161470,2685.0
46981,4.0,2015-02-22 06:09:20,5797,375,27.0,27.0,39.0,839.0,177608,3150.0
46982,4.0,2015-02-19 21:04:22,5797,3825,91.0,69.0,86.0,1102.0,162301,2941.0
46983,4.0,2015-02-22 04:33:16,5797,2475,75.0,75.0,119.0,719.0,12152,3442.0
46984,4.0,2015-02-23 23:09:24,5797,4025,20.0,17.0,16.0,739.0,7371,2740.0
46985,4.0,2015-02-20 22:44:40,5797,575,27.0,26.0,32.0,537.0,238202,2631.0
46986,4.0,2015-02-21 03:31:31,5797,900,132.0,130.0,228.0,744.0,220843,4309.0
46987,6.0,2015-02-25 03:05:38,3251,1601,,,,349.0,58475,
46988,1.0,2015-02-24 02:01:57,3251,1581,,,,481.0,104021,
46989,6.0,2015-02-21 00:06:18,3251,932,,,,249.0,93989,
46990,6.0,2015-02-23 23:48:44,3251,1410,,,,561.0,69643,
46991,6.0,2015-02-21 23:31:45,3251,1650,,,,284.0,206679,
46992,6.0,2015-02-19 03:43:58,3251,1700,,,,461.0,95324,
46993,6.0,2015-02-24 02:41:45,3251,1517,,,,348.0,223024,
46994,6.0,2015-02-22 02:36:01,3251,927,,,,463.0,87947,
46995,1.0,2015-02-23 02:20:36,3471,4286,15.0,15.0,24.0,429.0,153562,3072.0
46996,1.0,2015-02-19 22:17:02,3471,1798,8.0,8.0,7.0,426.0,166710,2890.0
46997,1.0,2015-02-21 01:27:23,3471,4890,11.0,11.0,17.0,553.0,23934,3183.0
46998,1.0,2015-02-21 03:02:57,3471,4791,26.0,30.0,38.0,913.0,35053,3656.0
46999,1.0,2015-02-21 05:28:54,3471,2028,4.0,4.0,7.0,608.0,50549,3222.0
47000,1.0,2015-02-19 01:48:30,3471,2296,11.0,11.0,11.0,371.0,207647,2828.0
47001,4.0,2015-02-18 23:45:25,3763,2490,14.0,14.0,15.0,410.0,166505,2446.0
47002,1.0,2015-02-20 00:29:55,3763,2075,23.0,16.0,15.0,413.0,226356,2696.0
47003,1.0,2015-02-21 19:45:38,3763,1478,23.0,23.0,15.0,892.0,146685,3245.0
47004,1.0,2015-02-22 20:36:34,3763,2225,22.0,22.0,33.0,799.0,195540,3540.0
47005,1.0,2015-02-22 21:16:42,3763,875,24.0,24.0,33.0,269.0,1628,2827.0
47006,1.0,2015-02-22 20:09:07,3763,1760,21.0,21.0,28.0,662.0,96648,3289.0
47007,1.0,2015-02-20 19:07:51,3763,3513,16.0,22.0,20.0,871.0,82573,3470.0
47008,4.0,2015-02-21 06:01:20,5797,900,22.0,12.0,10.0,729.0,225044,2594.0
47009,4.0,2015-02-20 04:18:03,5797,975,78.0,58.0,89.0,150.0,250538,2149.0
47010,4.0,2015-02-19 01:52:18,5797,4975,102.0,102.0,138.0,685.0,79871,3092.0
47011,4.0,2015-02-20 23:59:36,5797,900,34.0,31.0,36.0,488.0,7816,2484.0
47012,4.0,2015-02-24 20:23:46,5797,2225,71.0,71.0,114.0,695.0,234313,3411.0
47013,4.0,2015-02-20 20:51:11,5797,1675,95.0,62.0,95.0,700.0,187304,2602.0
47014,4.0,2015-02-23 22:49:40,5797,1800,26.0,14.0,14.0,590.0,225473,2414.0
47015,4.0,2015-02-23 21:14:15,5797,3200,61.0,56.0,75.0,674.0,180515,2850.0
47016,4.0,2015-02-23 23:07:53,5797,1400,20.0,17.0,16.0,707.0,132278,2700.0
47017,4.0,2015-02-19 20:49:48,5797,1700,101.0,81.0,101.0,1049.0,208861,2918.0
47018,4.0,2015-02-18 21:37:24,5797,1050,53.0,36.0,38.0,763.0,83506,2463.0
47019,4.0,2015-02-18 21:20:08,5797,1700,61.0,49.0,52.0,943.0,76982,2741.0
47020,4.0,2015-02-22 04:12:42,5797,2160,87.0,74.0,120.0,130.0,32636,2501.0
47021,4.0,2015-02-21 05:45:57,5797,800,28.0,19.0,19.0,628.0,64432,2495.0
47022,4.0,2015-02-20 19:58:30,5797,4325,91.0,89.0,161.0,1049.0,172663,4341.0
47023,6.0,2015-02-19 21:49:50,3251,1138,,,,514.0,246467,
47024,6.0,2015-02-19 02:48:16,3251,1792,,,,463.0,176,
47025,6.0,2015-02-22 21:41:59,3251,1038,,,,514.0,43839,
47026,6.0,2015-02-22 18:46:09,3251,742,,,,583.0,58971,
47027,6.0,2015-02-24 03:15:26,3251,1385,,,,480.0,203888,
47028,6.0,2015-02-19 01:46:24,3251,837,,,,219.0,144968,
47029,6.0,2015-02-21 03:00:04,3251,1555,,,,516.0,37283,
47030,6.0,2015-02-23 04:12:53,3251,1792,,,,463.0,41046,
47031,6.0,2015-02-25 02:45:46,3251,1700,,,,461.0,152468,
47032,6.0,2015-02-23 04:37:54,3251,1252,,,,459.0,72247,
47033,6.0,2015-02-22 00:45:21,3251,918,,,,359.0,108638,
47034,6.0,2015-02-18 23:54:23,3251,1550,,,,561.0,220159,
47035,1.0,2015-02-21 02:02:47,3471,1129,15.0,15.0,21.0,1154.0,199756,3911.0
47036,5.0,2015-02-23 00:54:32,4467,1398,22.0,17.0,19.0,684.0,158552,2877.0
47037,5.0,2015-02-25 04:10:08,4467,2898,22.0,9.0,16.0,567.0,25768,2722.0
47038,5.0,2015-02-23 02:04:18,4467,3107,30.0,19.0,36.0,384.0,104030,2696.0
47039,5.0,2015-02-22 19:41:31,4467,1718,14.0,14.0,18.0,625.0,121060,2960.0
47040,5.0,2015-02-24 21:48:09,4467,1449,9.0,7.0,7.0,333.0,21102,2507.0
47041,1.0,2015-02-23 00:31:32,3763,650,27.0,27.0,36.0,228.0,37584,2761.0
47042,1.0,2015-02-19 21:50:40,3763,2057,30.0,22.0,26.0,236.0,152192,2533.0
47043,1.0,2015-02-21 19:07:20,3763,2640,14.0,14.0,17.0,477.0,85599,3009.0
47044,1.0,2015-02-20 04:55:10,1413,4899,5.0,5.0,5.0,623.0,57974,3172.0
47045,4.0,2015-02-24 23:15:52,4281,1355,18.0,15.0,18.0,563.0,28414,2616.0
47046,4.0,2015-02-23 03:06:24,4281,1750,113.0,99.0,164.0,463.0,20046,3175.0
47047,4.0,2015-02-24 03:24:06,4281,5220,86.0,74.0,126.0,189.0,188742,2722.0
47048,4.0,2015-02-23 02:50:52,4281,2915,118.0,102.0,176.0,465.0,193438,3316.0
47049,4.0,2015-02-21 21:35:30,4281,1790,63.0,43.0,64.0,425.0,198513,2354.0
47050,2.0,2015-02-23 01:00:39,4281,1995,71.0,62.0,77.0,545.0,221190,2442.0
47051,4.0,2015-02-18 23:28:34,5797,3075,23.0,23.0,23.0,607.0,194838,2625.0
47052,4.0,2015-02-22 04:27:03,5797,1375,74.0,74.0,115.0,560.0,63336,3185.0
47053,4.0,2015-02-23 22:18:19,5797,3100,36.0,19.0,21.0,1094.0,55419,2961.0
47054,4.0,2015-02-22 00:58:21,5797,500,64.0,61.0,94.0,519.0,38067,2969.0
47055,4.0,2015-02-21 04:26:27,5797,1325,97.0,95.0,127.0,717.0,177223,3043.0
47056,4.0,2015-02-25 00:21:46,5797,2450,31.0,30.0,37.0,631.0,245251,2749.0
47057,4.0,2015-02-21 05:03:55,5797,2554,66.0,65.0,89.0,739.0,184652,3070.0
47058,4.0,2015-02-24 21:28:52,5797,1500,47.0,47.0,54.0,558.0,176140,2592.0
47059,4.0,2015-02-22 00:27:10,5797,550,53.0,44.0,59.0,344.0,195092,2335.0
47060,4.0,2015-02-23 21:03:56,5797,2075,67.0,62.0,85.0,1095.0,132062,3429.0
47061,4.0,2015-02-18 23:11:00,5797,4625,19.0,19.0,23.0,607.0,62532,2731.0
47062,4.0,2015-02-22 04:38:24,5797,950,67.0,67.0,115.0,574.0,34611,3387.0
47063,4.0,2015-02-18 23:41:58,5797,5543,22.0,28.0,31.0,499.0,94222,2647.0
47064,4.0,2015-02-24 21:24:30,5797,500,49.0,49.0,56.0,657.0,68432,2706.0
47065,4.0,2015-02-22 00:55:22,5797,450,64.0,61.0,94.0,525.0,92272,2977.0
47066,4.0,2015-02-24 23:18:15,5797,5000,18.0,15.0,18.0,861.0,114649,2987.0
47067,5.0,2015-02-20 22:40:47,6946,2427,9.0,3.0,2.0,247.0,172442,2320.0
47068,2.0,2015-02-22 02:52:44,6946,2287,22.0,20.0,42.0,453.0,176366,2826.0
47069,5.0,2015-02-19 04:33:35,6946,3996,19.0,19.0,20.0,709.0,175826,2975.0
47070,5.0,2015-02-20 03:43:12,6946,5649,26.0,22.0,31.0,559.0,41336,2865.0
47071,4.0,2015-02-25 02:12:52,4312,3480,58.0,56.0,84.0,701.0,205443,3134.0
47072,4.0,2015-02-24 02:04:54,4312,2880,58.0,40.0,55.0,806.0,80151,2754.0
47073,4.0,2015-02-24 01:18:14,4312,1950,40.0,36.0,34.0,487.0,220122,2289.0
47074,4.0,2015-02-24 01:06:15,4312,1390,37.0,34.0,34.0,159.0,126505,1953.0
47075,4.0,2015-02-21 02:54:16,4312,2880,86.0,80.0,128.0,510.0,150137,3124.0
47076,4.0,2015-02-18 20:38:51,4312,2385,40.0,36.0,43.0,473.0,181866,2464.0
47077,4.0,2015-02-23 20:48:55,4312,1095,38.0,37.0,52.0,544.0,112162,2777.0
47078,4.0,2015-02-20 01:13:08,4312,1540,54.0,38.0,49.0,925.0,148365,2866.0
47079,4.0,2015-02-18 21:20:19,4312,3658,30.0,21.0,27.0,384.0,249873,2309.0
47080,4.0,2015-02-24 20:54:49,4312,1990,41.0,36.0,32.0,503.0,139766,2246.0
47081,4.0,2015-02-19 03:20:37,4312,3360,68.0,47.0,84.0,565.0,66128,2830.0
47082,4.0,2015-02-20 02:09:53,4312,2295,75.0,57.0,87.0,567.0,17352,2691.0
47083,5.0,2015-02-20 01:23:04,4467,1878,15.0,7.0,8.0,481.0,111271,2595.0
47084,5.0,2015-02-22 04:36:54,4467,4146,17.0,17.0,23.0,474.0,183598,2799.0
47085,5.0,2015-02-23 01:25:29,4467,4346,22.0,16.0,21.0,585.0,46706,2804.0
47086,5.0,2015-02-23 01:46:48,4467,3626,28.0,18.0,30.0,907.0,185316,3265.0
47087,5.0,2015-02-21 18:16:11,4467,2847,2.0,2.0,3.0,194.0,42274,2420.0
47088,5.0,2015-02-20 21:27:30,4467,1998,18.0,18.0,23.0,598.0,108065,2927.0
47089,5.0,2015-02-21 17:49:45,4467,3046,4.0,3.0,3.0,576.0,30954,2849.0
47090,5.0,2015-02-25 04:28:51,4467,1598,21.0,11.0,15.0,688.0,35949,2857.0
47091,4.0,2015-02-20 04:47:51,6803,2199,10.0,10.0,9.0,611.0,119014,2674.0
47092,4.0,2015-02-23 02:35:33,4281,2280,120.0,99.0,169.0,237.0,247216,2864.0
47093,5.0,2015-02-24 03:15:09,4281,3535,86.0,77.0,122.0,454.0,207459,3128.0
47094,4.0,2015-02-23 04:38:57,4281,3975,59.0,51.0,79.0,467.0,140740,2750.0
47095,4.0,2015-02-20 02:16:55,4281,2935,133.0,113.0,176.0,591.0,56179,3104.0
47096,4.0,2015-02-22 01:19:22,4281,4490,84.0,82.0,145.0,671.0,40232,3713.0
47097,4.0,2015-02-25 02:21:09,4281,1445,113.0,111.0,171.0,632.0,240068,3454.0
47098,4.0,2015-02-25 01:55:16,4281,2135,106.0,102.0,156.0,457.0,105837,3114.0
47099,4.0,2015-02-23 04:17:20,4281,1980,70.0,55.0,87.0,770.0,156585,3056.0
47100,4.0,2015-02-21 01:22:17,4281,2190,100.0,78.0,149.0,760.0,115377,3623.0
47101,1.0,2015-02-20 21:11:10,2013,2185,27.0,20.0,20.0,667.0,107660,3014.0
47102,1.0,2015-02-25 03:04:14,2013,2100,68.0,51.0,54.0,201.0,34529,2145.0
47103,3.0,2015-02-23 01:48:09,6421,5250,5.0,5.0,4.0,383.0,167532,2671.0
47104,4.0,2015-02-20 19:19:24,2140,3065,8.0,8.0,11.0,445.0,99625,2563.0
47105,4.0,2015-02-22 20:19:30,2140,3060,6.0,6.0,8.0,377.0,179763,2467.0
47106,5.0,2015-02-20 03:29:49,6946,3526,28.0,27.0,36.0,617.0,16800,2971.0
47107,5.0,2015-02-23 02:17:44,6946,5,30.0,14.0,32.0,365.0,199382,2621.0
47108,,2015-02-21 01:50:29,6946,5244,25.0,13.0,24.0,388.0,233682,
47109,5.0,2015-02-20 02:36:59,6946,3445,25.0,17.0,30.0,712.0,136606,3088.0
47110,5.0,2015-02-24 02:54:57,6946,3996,24.0,20.0,28.0,714.0,126125,3047.0
47111,5.0,2015-02-23 00:48:33,6946,3747,15.0,12.0,12.0,656.0,129856,2864.0
47112,5.0,2015-02-25 04:46:56,6946,3796,14.0,10.0,10.0,709.0,35911,2921.0
47113,5.0,2015-02-21 21:30:36,6946,1499,25.0,13.0,18.0,710.0,55112,2857.0
47114,5.0,2015-02-21 02:47:40,6946,2797,28.0,26.0,34.0,569.0,62129,2876.0
47115,5.0,2015-02-25 03:52:13,6946,2258,23.0,21.0,26.0,746.0,225703,3057.0
47116,5.0,2015-02-22 01:37:33,6946,3396,21.0,21.0,30.0,423.0,248333,2780.0
47117,5.0,2015-02-22 01:15:39,6946,3197,15.0,15.0,26.0,629.0,102201,3109.0
47118,5.0,2015-02-18 23:30:00,6946,4197,7.0,4.0,4.0,636.0,10111,2880.0
47119,5.0,2015-02-25 02:32:11,6946,2187,25.0,17.0,22.0,533.0,130293,2694.0
47120,5.0,2015-02-22 04:14:47,6946,1599,20.0,20.0,27.0,740.0,146653,3137.0
47121,4.0,2015-02-19 23:27:41,4312,2485,14.0,14.0,11.0,151.0,36154,2039.0
47122,4.0,2015-02-20 02:11:04,4312,1095,75.0,52.0,86.0,352.0,55003,2436.0
47123,4.0,2015-02-22 19:17:17,4312,3385,30.0,21.0,22.0,670.0,42903,2558.0
47124,4.0,2015-02-24 19:30:32,4312,1970,35.0,34.0,50.0,361.0,227282,2585.0
47125,4.0,2015-02-25 01:27:19,4312,2090,42.0,42.0,63.0,402.0,213247,2722.0
47126,4.0,2015-02-23 19:19:40,4312,1390,27.0,25.0,39.0,662.0,182846,2943.0
47127,4.0,2015-02-19 00:16:15,4312,1770,15.0,13.0,13.0,715.0,168217,2771.0
47128,4.0,2015-02-25 01:32:17,4312,1095,43.0,43.0,64.0,197.0,132753,2462.0
47129,4.0,2015-02-25 03:04:16,4312,1490,56.0,54.0,76.0,516.0,92428,2786.0
47130,4.0,2015-02-21 00:56:57,4312,2295,44.0,21.0,37.0,289.0,106513,2130.0
47131,4.0,2015-02-21 03:04:33,4312,1490,83.0,76.0,129.0,544.0,75576,3273.0
47132,4.0,2015-02-24 01:10:40,4312,2090,37.0,32.0,34.0,707.0,222662,2649.0
47133,4.0,2015-02-20 03:50:39,6803,4466,12.0,10.0,10.0,974.0,118586,3108.0
47134,4.0,2015-02-19 23:33:08,6803,2369,9.0,3.0,3.0,245.0,185481,2158.0
47135,4.0,2015-02-22 20:27:24,6803,938,6.0,6.0,9.0,532.0,172077,2682.0
47136,4.0,2015-02-20 01:57:12,6803,4725,10.0,10.0,11.0,877.0,7348,3048.0
47137,1.0,2015-02-20 03:08:52,766,1098,64.0,63.0,82.0,435.0,76106,3031.0
47138,4.0,2015-02-23 02:10:54,2140,1095,7.0,3.0,6.0,531.0,160862,2617.0
47139,4.0,2015-02-23 03:32:31,2140,2550,10.0,10.0,11.0,661.0,78610,2779.0
47140,4.0,2015-02-21 02:12:30,2140,2500,13.0,12.0,19.0,444.0,165918,2607.0
47141,4.0,2015-02-18 20:54:02,2140,1250,11.0,8.0,6.0,712.0,205590,2730.0
47142,4.0,2015-02-19 19:07:11,2140,4505,6.0,5.0,7.0,635.0,117047,2774.0
47143,4.0,2015-02-20 20:32:42,2140,1015,11.0,11.0,13.0,527.0,236924,2629.0
47144,4.0,2015-02-23 01:13:02,2140,1410,6.0,6.0,7.0,517.0,123272,2620.0
47145,4.0,2015-02-24 20:15:50,2140,895,10.0,5.0,5.0,439.0,104634,2409.0
47146,4.0,2015-02-23 02:18:36,2140,2570,7.0,5.0,4.0,505.0,164895,2528.0
47147,4.0,2015-02-21 02:29:14,2140,2880,14.0,13.0,15.0,704.0,145545,2819.0
47148,5.0,2015-02-21 02:28:10,6946,1599,28.0,24.0,32.0,644.0,140292,2940.0
47149,5.0,2015-02-22 05:10:30,6946,2647,12.0,12.0,21.0,639.0,183281,3094.0
47150,5.0,2015-02-22 02:29:24,6946,3327,22.0,21.0,39.0,436.0,6349,2968.0
47151,4.0,2015-02-22 01:23:58,6946,5580,17.0,17.0,28.0,637.0,247816,2928.0
47152,5.0,2015-02-22 03:38:19,6946,5598,19.0,19.0,26.0,679.0,130480,3066.0
47153,5.0,2015-02-24 04:04:01,6946,1528,22.0,22.0,30.0,557.0,229954,2920.0
47154,5.0,2015-02-22 00:16:09,6946,8509,7.0,6.0,8.0,853.0,232575,3222.0
47155,5.0,2015-02-23 04:11:50,6946,2996,26.0,15.0,22.0,552.0,127518,2712.0
47156,5.0,2015-02-20 03:40:05,6946,2800,26.0,22.0,31.0,677.0,14327,3012.0
47157,,2015-02-24 01:57:51,6946,3796,19.0,16.0,22.0,749.0,169160,
47158,5.0,2015-02-23 02:46:44,6946,3327,31.0,20.0,24.0,703.0,86198,2811.0
47159,5.0,2015-02-23 22:15:43,6946,9510,11.0,7.0,5.0,659.0,110222,2831.0
47160,5.0,2015-02-20 00:34:26,6946,1798,13.0,8.0,7.0,520.0,207864,2654.0
47161,5.0,2015-02-25 03:00:18,6946,2486,25.0,12.0,19.0,745.0,65168,2928.0
47162,5.0,2015-02-21 05:58:37,6946,1778,16.0,14.0,15.0,602.0,114993,2828.0
47163,5.0,2015-02-21 02:20:38,6946,2328,27.0,24.0,30.0,529.0,125741,2774.0
47164,5.0,2015-02-25 02:26:38,6946,1978,22.0,15.0,22.0,528.0,95345,2761.0
47165,5.0,2015-02-24 04:28:04,6946,2728,19.0,19.0,25.0,706.0,240805,3078.0
47166,2.0,2015-02-21 02:15:05,6946,2087,27.0,22.0,28.0,717.0,147792,2744.0
47167,4.0,2015-02-21 00:39:11,4312,3360,41.0,21.0,28.0,802.0,182801,2635.0
47168,3.0,2015-02-21 02:45:18,1348,4300,8.0,8.0,7.0,643.0,7014,2979.0
47169,3.0,2015-02-21 01:58:55,5933,3111,18.0,21.0,32.0,649.0,135917,3236.0
47170,3.0,2015-02-22 02:54:35,5933,2500,24.0,24.0,34.0,926.0,48179,3486.0
47171,2.0,2015-02-22 16:42:14,3222,1060,19.0,18.0,17.0,391.0,181100,2287.0
47172,1.0,2015-02-24 21:53:49,766,1547,23.0,11.0,9.0,446.0,206568,2643.0
47173,1.0,2015-02-20 20:42:11,766,5590,39.0,32.0,32.0,593.0,239631,2861.0
47174,1.0,2015-02-23 00:22:29,766,1847,41.0,30.0,32.0,416.0,137646,2615.0
47175,1.0,2015-02-19 20:30:42,766,2298,23.0,23.0,35.0,408.0,55843,3070.0
47176,2.0,2015-02-20 04:31:48,6461,2260,64.0,48.0,59.0,746.0,248932,2540.0
47177,2.0,2015-02-24 04:53:23,6461,1949,31.0,31.0,36.0,756.0,41881,2824.0
47178,4.0,2015-02-22 01:44:25,2140,3490,11.0,11.0,26.0,890.0,63717,3358.0
47179,4.0,2015-02-24 19:36:39,2140,5070,9.0,7.0,11.0,439.0,216114,2543.0
47180,4.0,2015-02-21 01:18:07,2140,3420,8.0,8.0,10.0,261.0,87625,2313.0
47181,4.0,2015-02-22 04:39:08,2140,2365,8.0,8.0,15.0,484.0,162822,2697.0
47182,6.0,2015-02-23 02:33:22,2140,2930,8.0,8.0,9.0,257.0,128982,2395.0
47183,4.0,2015-02-23 01:57:48,2140,3090,6.0,3.0,11.0,337.0,210185,2502.0
47184,4.0,2015-02-20 18:54:43,2140,1915,8.0,5.0,4.0,789.0,193268,2862.0
47185,4.0,2015-02-20 22:36:20,2140,1440,9.0,5.0,4.0,690.0,98247,2719.0
47186,4.0,2015-02-24 00:47:31,2140,1490,8.0,6.0,7.0,293.0,107383,2302.0
47187,4.0,2015-02-20 20:32:25,2140,1671,21.0,17.0,15.0,804.0,195120,2780.0
47188,4.0,2015-02-21 02:01:00,2140,1815,10.0,9.0,17.0,400.0,38668,2589.0
47189,4.0,2015-02-21 20:18:23,2140,2005,9.0,9.0,15.0,267.0,191034,2400.0
47190,5.0,2015-02-24 23:15:58,2651,1936,21.0,11.0,11.0,269.0,90146,2250.0
47191,5.0,2015-02-25 05:53:26,2651,1418,13.0,9.0,8.0,292.0,235242,2385.0
47192,5.0,2015-02-20 19:44:20,6946,1268,28.0,25.0,41.0,860.0,135886,3394.0
47193,5.0,2015-02-18 23:34:50,6946,1348,7.0,5.0,4.0,639.0,138226,2877.0
47194,5.0,2015-02-22 03:34:11,6946,1902,20.0,19.0,27.0,594.0,203837,2962.0
47195,2.0,2015-02-22 20:51:36,2354,2798,73.0,64.0,64.0,694.0,180529,2297.0
47196,2.0,2015-02-25 01:49:13,2354,16387,82.0,78.0,100.0,346.0,158740,2360.0
47197,2.0,2015-02-21 20:07:28,2354,3718,75.0,72.0,96.0,862.0,114224,3096.0
47198,2.0,2015-02-23 00:42:22,2354,2598,69.0,68.0,80.0,249.0,66573,2135.0
47199,3.0,2015-02-20 22:50:25,2354,2338,31.0,30.0,33.0,639.0,224526,2929.0
47200,2.0,2015-02-24 03:06:14,2354,2798,99.0,85.0,120.0,930.0,112210,3134.0
47201,1.0,2015-02-23 03:48:31,2354,3901,127.0,113.0,159.0,606.0,25383,3313.0
47202,2.0,2015-02-22 05:47:39,2354,1838,50.0,50.0,86.0,305.0,135074,2828.0
47203,2.0,2015-02-22 05:40:52,2354,1674,54.0,52.0,85.0,819.0,167452,3355.0
47204,2.0,2015-02-25 04:54:18,2354,5596,60.0,60.0,77.0,650.0,17070,2802.0
47205,2.0,2015-02-21 20:43:58,2354,4576,75.0,74.0,105.0,669.0,140992,3034.0
47206,2.0,2015-02-22 19:05:46,3222,695,52.0,44.0,49.0,223.0,186350,1937.0
47207,2.0,2015-02-24 16:45:13,3222,1261,16.0,12.0,23.0,586.0,186348,2758.0
47208,2.0,2015-02-20 16:53:20,3222,819,9.0,9.0,12.0,812.0,155502,2962.0
47209,5.0,2015-02-22 18:18:08,3222,1990,37.0,36.0,37.0,413.0,144119,2501.0
47210,2.0,2015-02-23 20:01:18,3222,1150,45.0,44.0,80.0,758.0,203432,3403.0
47211,2.0,2015-02-19 18:20:03,3222,1034,18.0,18.0,27.0,620.0,113899,2805.0
47212,2.0,2015-02-20 18:29:00,3222,419,25.0,13.0,13.0,375.0,63055,2098.0
47213,2.0,2015-02-22 18:06:41,3222,1224,34.0,33.0,41.0,149.0,229659,2102.0
47214,2.0,2015-02-19 19:32:14,3222,1145,58.0,44.0,70.0,536.0,115275,2658.0
47215,2.0,2015-02-21 16:48:49,3222,1019,17.0,17.0,28.0,588.0,16769,2813.0
47216,2.0,2015-02-21 21:59:35,6461,3198,40.0,33.0,40.0,373.0,210009,2242.0
47217,2.0,2015-02-20 21:27:15,6461,5547,50.0,37.0,38.0,660.0,221149,2334.0
47218,2.0,2015-02-19 01:41:55,6461,1400,54.0,43.0,46.0,125.0,92851,1719.0
47219,4.0,2015-02-22 20:11:49,4660,2485,52.0,49.0,51.0,238.0,66250,2018.0
47220,5.0,2015-02-25 05:41:41,2651,1839,18.0,12.0,11.0,294.0,30846,2333.0
47221,5.0,2015-02-20 00:17:54,2651,3756,14.0,13.0,16.0,851.0,208876,3205.0
47222,5.0,2015-02-24 03:19:44,2651,2530,33.0,33.0,52.0,655.0,249818,3221.0
47223,5.0,2015-02-20 04:08:24,2651,1569,50.0,33.0,56.0,606.0,66780,2913.0
47224,5.0,2015-02-19 01:08:01,2651,1381,32.0,25.0,23.0,681.0,170165,2709.0
47225,5.0,2015-02-23 05:38:46,2651,933,22.0,22.0,23.0,575.0,226648,2793.0
47226,5.0,2015-02-22 20:02:41,2651,1238,27.0,23.0,25.0,334.0,129217,2431.0
47227,5.0,2015-02-23 05:47:03,2651,1034,21.0,21.0,20.0,144.0,245563,2219.0
47228,1.0,2015-02-22 06:52:44,6017,3800,6.0,6.0,4.0,557.0,226808,3042.0
47229,2.0,2015-02-25 04:49:01,2354,1778,60.0,59.0,80.0,744.0,242670,2989.0
47230,2.0,2015-02-21 03:06:52,2354,2798,168.0,166.0,273.0,689.0,76853,4198.0
47231,2.0,2015-02-24 02:04:38,2354,5696,111.0,78.0,95.0,759.0,56839,2199.0
47232,4.0,2015-02-25 01:52:26,2354,6696,90.0,75.0,104.0,525.0,176728,2586.0
47233,2.0,2015-02-23 20:15:06,2354,2217,47.0,47.0,84.0,401.0,152791,2984.0
47234,2.0,2015-02-19 23:34:24,2354,2038,37.0,26.0,34.0,497.0,125582,2375.0
47235,2.0,2015-02-21 03:02:14,2354,2399,169.0,168.0,255.0,658.0,164240,3741.0
47236,2.0,2015-02-20 02:49:32,2354,7093,149.0,108.0,188.0,762.0,141195,3240.0
47237,2.0,2015-02-22 04:39:50,2354,2990,110.0,103.0,161.0,900.0,196400,3634.0
47238,6.0,2015-02-20 03:29:33,1922,1650,,,,540.0,125418,
47239,6.0,2015-02-22 19:47:21,1922,4040,,,,241.0,37960,
47240,6.0,2015-02-23 03:26:08,1922,2300,,,,832.0,93965,
47241,6.0,2015-02-22 05:24:07,1922,2190,,,,609.0,176920,
47242,6.0,2015-02-18 20:34:46,1922,1350,,,,667.0,76881,
47243,6.0,2015-02-24 19:36:05,1922,1095,,,,605.0,128491,
47244,4.0,2015-02-21 23:26:59,4660,2098,35.0,34.0,51.0,306.0,8799,2538.0
47245,4.0,2015-02-19 02:07:52,4660,5570,91.0,84.0,122.0,644.0,207626,3037.0
47246,4.0,2015-02-22 01:43:50,4660,6570,73.0,73.0,130.0,326.0,42830,3240.0
47247,4.0,2015-02-21 22:43:54,4660,1295,31.0,31.0,45.0,518.0,29374,2773.0
47248,4.0,2015-02-21 02:36:54,4660,3180,99.0,99.0,175.0,206.0,158253,3365.0
47249,4.0,2015-02-22 23:33:44,4660,2190,38.0,32.0,35.0,191.0,51486,2008.0
47250,4.0,2015-02-22 21:18:53,4660,3385,56.0,50.0,49.0,763.0,104788,2544.0
47251,4.0,2015-02-24 21:22:56,4660,995,41.0,39.0,42.0,402.0,134913,2314.0
47252,4.0,2015-02-24 22:00:54,4660,3485,28.0,24.0,23.0,422.0,126018,2290.0
47253,1.0,2015-02-25 00:11:06,6017,2769,15.0,11.0,9.0,254.0,241780,2561.0
47254,2.0,2015-02-24 20:34:36,2114,2659,63.0,57.0,78.0,497.0,28318,2594.0
47255,2.0,2015-02-21 20:36:14,2114,2155,86.0,76.0,107.0,443.0,166501,2566.0
47256,2.0,2015-02-24 19:28:51,2114,3250,45.0,45.0,67.0,272.0,143065,2513.0
47257,2.0,2015-02-18 20:12:03,2114,3084,58.0,58.0,94.0,908.0,238098,3539.0
47258,3.0,2015-02-25 00:48:51,2114,1230,42.0,41.0,51.0,847.0,13828,3282.0
47259,2.0,2015-02-22 01:02:25,2114,4750,82.0,82.0,128.0,370.0,177286,2961.0
47260,2.0,2015-02-19 18:05:17,2114,2848,16.0,16.0,20.0,975.0,157831,3151.0
47261,2.0,2015-02-18 18:53:11,2114,1795,24.0,21.0,22.0,500.0,157401,2411.0
47262,5.0,2015-02-22 04:27:09,87,3945,21.0,20.0,33.0,315.0,228936,2716.0
