market_id,created_at,store_id,subtotal,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration,delivery_id
5,2015-02-21 03:55:12,4678,1773,30,27,45,682,80007
5,2015-02-21 02:52:47,4678,4798,30,22,44,697,33430
2,2015-02-22 19:15:31,1625,1958,53,48,58,662,15417
2,2015-02-19 23:41:42,1625,3834,40,32,38,425,73127
2,2015-02-20 02:51:18,1625,4355,153,101,191,842,111203
2,2015-02-20 01:01:30,1625,3497,70,56,67,688,237595
2,2015-02-22 01:54:12,1625,3227,131,127,230,813,46993
2,2015-02-20 03:28:57,1625,2777,138,97,162,882,164890
2,2015-02-23 04:03:56,1625,2387,117,105,143,475,110502
2,2015-02-22 01:53:51,1625,5015,131,127,230,871,43529
2,2015-02-22 19:40:19,1625,2029,67,57,63,863,217935
2,2015-02-24 01:06:50,1625,3894,77,69,68,683,47778
2,2015-02-22 02:04:27,1625,1929,129,126,233,539,125740
2,2015-02-20 22:11:37,1625,2597,50,32,33,631,24757
2,2015-02-23 04:04:46,1625,3747,117,105,143,690,129934
2,2015-02-21 02:03:03,1625,3358,140,139,234,925,72742
2,2015-02-19 22:59:14,1625,1727,36,24,29,576,173371
2,2015-02-22 02:02:03,1625,2348,129,126,233,448,146847
2,2015-02-20 05:00:53,1625,2108,55,55,66,729,15554
2,2015-02-22 01:35:38,1625,3305,119,118,200,974,40914
2,2015-02-24 20:42:12,1625,1298,66,60,69,639,182173
2,2015-02-24 04:30:08,1625,3545,72,68,91,830,110272
2,2015-02-20 03:52:53,1625,3098,120,98,144,850,49771
2,2015-02-24 01:03:50,1625,3318,62,61,63,690,56046
2,2015-02-19 02:37:19,1625,3746,120,95,152,790,8954
2,2015-02-21 21:33:04,1625,2677,73,73,95,469,232218
2,2015-02-22 04:43:16,1625,1480,96,100,149,447,238650
2,2015-02-24 02:46:31,1625,2127,104,69,115,913,148785
2,2015-02-20 04:36:00,1625,2437,69,54,78,362,134244
2,2015-02-23 04:51:28,1625,1837,63,57,66,855,109428
2,2015-02-24 21:59:10,1625,1029,41,27,29,840,119701
2,2015-02-23 01:34:15,1625,1579,126,87,126,582,46892
2,2015-02-20 00:34:32,1625,1797,46,34,42,537,65119
2,2015-02-22 22:54:11,1625,3227,60,60,72,960,48966
2,2015-02-22 02:03:15,1625,3725,129,126,233,533,174497
2,2015-02-20 02:59:48,1625,2148,152,101,189,813,60778
2,2015-02-21 02:21:45,1625,2966,155,148,232,701,187687
2,2015-02-21 02:18:29,1625,7332,153,150,228,432,100464
2,2015-02-21 03:39:14,1625,2928,164,157,221,1078,9403
5,2015-02-23 03:31:47,1625,1634,132,115,165,567,136052
2,2015-02-21 05:28:35,1625,3227,71,65,73,725,8743
2,2015-02-21 02:47:42,1625,1079,159,153,237,585,217390
2,2015-02-22 01:58:53,1625,4035,127,125,227,790,188825
2,2015-02-22 04:45:55,1625,4601,86,86,132,1158,69948
3,2015-02-24 04:51:15,1625,2207,56,56,65,576,185949
2,2015-02-24 05:03:36,1625,3607,51,50,53,675,173610
2,2015-02-21 04:50:16,1625,3454,107,105,137,753,58254
2,2015-02-20 04:49:56,1625,5583,58,58,66,690,233059
2,2015-02-23 01:46:02,1625,3666,131,86,129,537,91790
2,2015-02-21 05:45:22,1625,1482,63,48,53,681,15985
2,2015-02-22 04:51:48,1625,1198,80,79,119,677,64653
2,2015-02-23 02:14:35,1625,2827,144,109,155,940,124930
2,2015-02-20 20:42:09,1625,1998,86,74,96,691,4136
2,2015-02-19 03:03:26,1625,6032,125,106,163,432,174933
2,2015-02-22 05:54:35,1625,3716,48,48,90,603,236164
2,2015-02-21 20:10:08,1625,2477,76,76,101,763,103198
2,2015-02-21 23:54:06,1625,4355,57,55,64,1286,171825
2,2015-02-20 03:37:52,1625,2978,132,108,157,792,36981
2,2015-02-24 21:58:32,1625,1156,41,27,29,563,114999
2,2015-02-19 03:18:35,1625,1878,120,91,153,425,49618
2,2015-02-25 00:27:45,1625,1079,37,37,47,1154,193995
2,2015-02-24 02:48:37,1625,3247,104,69,115,533,146299
2,2015-02-20 01:07:45,1625,3054,74,60,75,619,76514
2,2015-02-20 22:39:36,1625,2212,48,38,50,596,102580
2,2015-02-21 06:07:07,1625,2397,47,36,29,581,71891
2,2015-02-20 03:08:17,1625,1762,154,118,183,932,89301
2,2015-02-25 03:47:58,1625,2097,95,93,123,464,66763
2,2015-02-21 02:49:01,1625,1512,156,158,240,935,125485
2,2015-02-23 05:12:56,1625,2158,50,50,61,857,121287
2,2015-02-24 21:10:29,1625,3957,57,53,57,727,208794
2,2015-02-23 01:51:23,1625,1578,134,93,134,817,215446
2,2015-02-23 05:05:36,1625,3637,55,54,60,617,51988
2,2015-02-21 04:58:17,1625,6044,102,100,128,758,101587
2,2015-02-22 05:33:09,1625,4556,56,54,82,766,4360
2,2015-02-20 01:05:24,2605,5875,20,20,24,195,94375
3,2015-02-22 16:54:04,2641,1047,3,3,1,545,5391
3,2015-02-24 00:32:57,231,7470,10,8,7,501,114085
6,2015-02-21 22:18:11,91,1889,NA,NA,NA,596,49119
6,2015-02-21 01:14:50,91,932,NA,NA,NA,804,154909
6,2015-02-24 21:39:53,91,1741,NA,NA,NA,409,214602
6,2015-02-23 20:48:51,91,1452,NA,NA,NA,650,59290
6,2015-02-22 01:07:48,91,884,NA,NA,NA,637,244668
6,2015-02-23 00:03:58,91,776,NA,NA,NA,648,122062
3,2015-02-21 02:06:38,1143,1000,38,33,28,623,121670
3,2015-02-24 02:03:50,1143,2200,28,25,26,524,142849
2,2015-02-24 01:43:06,1143,1025,26,26,22,615,146459
6,2015-02-24 19:30:36,94,2571,NA,NA,NA,754,4500
6,2015-02-20 01:26:11,94,1799,NA,NA,NA,531,38145
6,2015-02-21 23:23:39,94,1148,NA,NA,NA,944,96763
6,2015-02-18 19:34:34,94,899,NA,NA,NA,729,6680
6,2015-02-25 02:55:37,94,2147,NA,NA,NA,622,102995
6,2015-02-18 19:50:11,94,1898,NA,NA,NA,822,92062
6,2015-02-20 21:09:30,94,3644,NA,NA,NA,790,40759
6,2015-02-18 21:02:05,94,1149,NA,NA,NA,978,8617
6,2015-02-19 00:10:06,94,1459,NA,NA,NA,875,130272
6,2015-02-19 03:51:18,94,2197,NA,NA,NA,1105,176571
6,2015-02-19 01:31:41,94,1248,NA,NA,NA,725,84478
6,2015-02-22 22:15:07,94,1248,NA,NA,NA,536,246075
6,2015-02-20 02:46:03,94,2277,NA,NA,NA,739,158153
6,2015-02-21 21:18:14,94,2898,NA,NA,NA,711,208620
6,2015-02-23 03:44:41,94,1248,NA,NA,NA,1052,142031
5,2015-02-19 03:29:13,94,1348,NA,NA,NA,977,212978
6,2015-02-21 02:10:22,94,2147,NA,NA,NA,949,195675
6,2015-02-24 01:42:14,94,2047,NA,NA,NA,946,239876
6,2015-02-23 23:15:44,94,1374,NA,NA,NA,663,135610
6,2015-02-19 21:49:22,94,1248,NA,NA,NA,912,201805
6,2015-02-25 02:44:17,94,1799,NA,NA,NA,529,165558
6,2015-02-25 02:32:23,94,2105,NA,NA,NA,681,199308
6,2015-02-23 00:09:09,94,1778,NA,NA,NA,1070,60992
6,2015-02-19 01:56:04,94,2622,NA,NA,NA,1158,136779
6,2015-02-20 22:33:49,94,1357,NA,NA,NA,1017,174269
6,2015-02-22 04:30:05,94,2098,NA,NA,NA,1050,163292
6,2015-02-22 21:57:25,94,2748,NA,NA,NA,665,63188
6,2015-02-20 21:10:00,94,1149,NA,NA,NA,1070,29617
2,2015-02-25 05:34:59,4463,1800,20,16,14,191,97000
2,2015-02-23 01:33:39,4463,2700,114,64,95,96,61501
NA,2015-02-20 22:45:21,4463,1200,20,18,20,230,135654
2,2015-02-23 01:26:04,4463,3100,108,59,96,237,247946
2,2015-02-21 00:36:52,4463,3200,37,37,53,1073,97879
2,2015-02-25 01:09:57,4463,5100,49,46,51,456,192349
2,2015-02-19 02:31:45,4463,2200,108,78,113,581,94373
2,2015-02-18 23:17:22,4463,2800,17,16,18,477,250461
2,2015-02-20 01:43:01,4463,3825,83,83,99,223,205113
2,2015-02-23 00:39:30,4463,4600,50,49,57,402,240350
2,2015-02-19 20:32:57,4463,2400,49,48,61,712,209474
1,2015-02-18 21:14:23,1196,878,9,9,10,794,81798
1,2015-02-22 01:16:23,1196,729,12,12,17,300,184158
1,2015-02-22 20:17:45,1196,2933,8,8,14,726,71406
1,2015-02-18 20:07:39,1196,729,12,4,10,892,203398
1,2015-02-22 19:56:06,1196,2034,8,8,13,571,106106
1,2015-02-23 22:36:53,1196,1756,6,6,7,724,69804
3,2015-02-25 01:46:59,5007,1200,9,8,7,776,149250
3,2015-02-21 02:12:01,5007,1390,11,11,10,879,122418
3,2015-02-18 20:51:22,5007,2345,6,5,5,387,53346
4,2015-02-25 01:31:31,3884,1890,43,43,64,454,163982
4,2015-02-21 02:52:40,3884,1645,91,85,133,400,71224
4,2015-02-25 01:52:20,3884,2715,51,51,77,385,165521
4,2015-02-21 04:35:45,3884,4405,58,58,79,496,53871
4,2015-02-22 02:28:59,3884,1650,72,70,153,381,196982
4,2015-02-23 19:49:39,3884,2500,32,32,54,448,88648
4,2015-02-23 21:49:16,3884,845,25,19,18,397,116156
1,2015-02-21 22:04:04,3884,2545,28,28,37,376,176144
4,2015-02-19 01:45:47,3884,3370,54,54,81,313,106077
4,2015-02-20 03:34:34,3884,2350,72,49,92,225,137253
4,2015-02-22 01:46:31,3884,2565,64,62,122,419,227975
4,2015-02-19 01:48:59,3884,2330,54,54,81,445,200826
4,2015-02-22 00:50:03,3884,3435,39,39,65,425,59143
4,2015-02-20 02:02:58,3884,4615,71,54,83,374,154297
4,2015-02-23 01:47:34,3884,4760,77,54,83,467,43274
4,2015-02-20 01:48:44,3884,6640,68,61,80,731,198107
4,2015-02-20 20:08:24,3884,2153,69,53,81,602,130263
4,2015-02-19 02:35:46,3884,5880,65,44,79,711,109402
4,2015-02-19 02:13:12,3884,2825,62,61,86,479,33216
4,2015-02-19 03:41:10,3884,3500,61,48,71,430,151749
4,2015-02-21 21:18:49,3884,1465,32,28,30,865,155616
3,2015-02-19 18:13:39,6903,2418,4,4,4,135,46495
5,2015-02-20 00:40:32,6474,4710,14,14,14,728,221350
5,2015-02-20 19:50:19,6474,1770,31,23,32,592,128801
5,2015-02-19 20:06:17,6474,1685,27,18,20,868,249288
5,2015-02-25 04:22:49,6474,1790,41,41,51,878,80892
5,2015-02-25 02:21:03,6474,3210,43,41,58,466,235218
4,2015-02-23 19:39:10,183,3399,31,31,56,277,210041
4,2015-02-22 19:50:55,183,2253,37,31,29,234,9685
4,2015-02-20 19:21:51,183,1099,36,31,46,NA,26844
4,2015-02-23 22:15:32,183,1099,14,13,12,411,36131
4,2015-02-22 19:49:05,183,850,36,29,28,358,192942
4,2015-02-19 19:58:27,183,799,45,38,55,689,227506
4,2015-02-18 19:43:43,183,800,36,36,52,287,131049
4,2015-02-22 21:55:16,183,2849,34,23,24,377,129231
4,2015-02-20 18:20:25,183,2597,10,10,10,413,916
1,2015-02-24 05:30:59,6256,4800,7,7,8,615,106994
5,2015-02-21 01:36:14,4636,1795,26,25,31,605,102166
5,2015-02-21 01:12:35,4636,800,20,20,26,803,240183
5,2015-02-21 03:07:43,4636,1395,24,22,46,405,72912
5,2015-02-21 02:16:40,4636,1245,24,21,28,805,134479
5,2015-02-22 18:12:39,4636,1940,4,4,4,592,247073
5,2015-02-18 22:27:01,4636,1515,8,6,6,554,48695
5,2015-02-19 00:57:49,4636,975,8,8,10,547,241048
5,2015-02-23 00:49:49,4636,1915,16,16,18,668,150715
5,2015-02-23 23:52:29,4636,800,6,4,4,932,33545
5,2015-02-25 03:38:02,4636,2060,20,17,25,605,14672
5,2015-02-18 21:13:25,4636,740,12,8,10,489,46885
5,2015-02-22 02:07:45,4636,1700,24,22,39,637,182215
5,2015-02-22 22:14:16,4636,1140,12,12,21,864,229891
5,2015-02-22 01:15:47,4636,2350,17,16,29,360,108477
5,2015-02-22 02:15:44,4636,2525,25,22,45,530,171000
5,2015-02-20 23:05:13,4636,1635,8,4,4,684,184332
NA,2015-02-22 02:09:33,4636,2000,24,22,39,751,143608
5,2015-02-22 01:41:58,4636,2368,26,24,48,910,14382
5,2015-02-22 23:03:38,4636,700,14,12,13,761,188062
5,2015-02-25 04:16:40,4636,1930,15,12,14,933,152849
5,2015-02-24 04:18:40,4636,1650,14,14,24,785,164302
1,2015-02-18 18:07:51,2688,3840,0,0,0,827,185719
1,2015-02-19 19:11:54,2688,1990,0,0,0,437,242065
1,2015-02-18 15:35:24,2688,3680,0,0,0,593,14195
1,2015-02-23 17:43:30,2688,4380,0,0,0,792,145908
1,2015-02-18 22:34:19,2688,4470,0,0,0,552,61559
NA,2015-02-21 23:30:03,2688,1545,0,0,0,437,161845
1,2015-02-23 22:51:30,2688,10545,0,0,0,724,244421
1,2015-02-18 19:31:14,2688,3480,0,0,0,722,70105
1,2015-02-24 21:10:25,2688,3575,0,0,0,592,140380
2,2015-02-20 03:13:52,878,2295,73,59,92,917,87969
2,2015-02-25 05:14:40,878,2198,23,23,30,438,77585
5,2015-02-19 02:58:42,878,1998,75,44,69,542,90863
2,2015-02-23 01:36:38,878,4996,51,39,50,773,243526
2,2015-02-19 02:34:31,878,3993,69,38,56,583,66652
2,2015-02-21 22:07:44,878,1299,35,35,41,594,76610
2,2015-02-22 01:43:52,878,3896,41,39,69,798,245556
2,2015-02-21 03:51:10,878,2496,62,62,88,630,144740
3,2015-02-23 18:01:08,1303,790,4,4,5,472,223003
3,2015-02-22 20:27:30,1303,940,11,11,17,368,36445
3,2015-02-18 16:49:17,1303,1395,1,1,2,422,33242
4,2015-02-22 06:07:58,5346,2750,28,28,53,248,34651
4,2015-02-20 03:16:06,5346,4350,104,89,136,836,230704
4,2015-02-21 01:37:52,5346,4350,74,69,130,437,109784
4,2015-02-24 05:10:34,5346,2875,32,30,33,258,186768
1,2015-02-20 23:01:35,5346,2975,20,18,19,302,88286
4,2015-02-20 03:13:22,4746,10975,76,55,89,283,103755
4,2015-02-20 01:24:41,4746,5294,57,52,62,1020,136348
4,2015-02-24 01:11:24,4746,14285,37,32,34,564,99290
4,2015-02-24 03:39:57,4746,1898,54,39,60,226,194882
4,2015-02-21 02:42:33,4746,5775,86,81,125,258,175693
2,2015-02-19 02:51:20,4746,4955,66,37,68,657,179870
4,2015-02-24 01:10:00,4746,4912,37,34,34,671,161674
2,2015-02-24 03:27:07,3851,1897,83,66,94,583,98694
2,2015-02-21 04:30:24,3851,2496,83,83,123,884,124963
2,2015-02-19 22:04:57,3851,1598,31,19,19,506,12784
2,2015-02-22 00:51:39,3851,1898,44,44,81,532,47759
2,2015-02-24 02:10:08,3851,2795,93,49,59,665,123923
2,2015-02-19 03:21:21,3851,999,92,79,128,409,12787
2,2015-02-23 02:04:31,3851,1298,123,81,125,755,192818
2,2015-02-24 04:17:08,3851,1797,63,56,67,500,66007
2,2015-02-21 22:53:59,3851,2693,33,33,38,702,242219
2,2015-02-22 04:36:16,3851,2694,66,65,104,596,159334
2,2015-02-23 00:39:28,3851,2395,50,49,57,1005,246888
2,2015-02-19 00:01:18,3851,3994,21,17,16,581,222358
2,2015-02-19 02:12:31,3851,3596,101,85,108,131,166210
2,2015-02-21 01:51:38,3851,1698,120,108,193,413,160449
2,2015-02-24 18:53:20,3851,1398,17,17,20,761,156728
2,2015-02-20 20:50:03,3851,1998,58,37,48,398,43346
2,2015-02-21 02:30:53,3851,1016,131,127,177,600,196766
1,2015-02-22 04:37:16,3851,5593,66,65,104,559,46870
2,2015-02-23 05:03:16,3851,998,34,34,43,640,64898
NA,2015-02-21 22:37:57,3851,1198,37,37,38,519,118896
2,2015-02-24 04:41:06,3851,2497,46,45,47,966,165536
2,2015-02-24 04:01:36,3851,599,72,59,78,742,55321
2,2015-02-20 01:24:31,3851,3393,68,57,71,426,168084
1,2015-02-25 00:59:04,6728,1095,11,11,11,453,19513
1,2015-02-23 00:23:24,6728,1640,14,14,18,203,231285
1,2015-02-22 19:39:20,6728,2190,9,9,9,364,203412
5,2015-02-23 17:46:11,13,1195,6,4,3,653,249571
5,2015-02-23 21:45:54,13,1195,8,8,10,54,209820
5,2015-02-19 18:52:23,13,995,6,6,10,516,143414
1,2015-02-24 01:06:19,2455,7625,34,33,35,371,34336
1,2015-02-22 03:04:14,2455,2290,62,62,97,330,65073
1,2015-02-24 00:46:33,2455,7290,23,20,26,203,60276
2,2015-02-21 01:29:34,2455,6490,43,41,44,269,243336
1,2015-02-22 02:28:17,2455,2190,64,61,76,361,198276
1,2015-02-22 22:20:12,2455,4380,23,23,31,562,57746
1,2015-02-22 02:01:30,2455,7480,60,59,62,411,75054
1,2015-02-21 02:48:55,2455,6770,69,66,92,342,17632
1,2015-02-21 02:40:46,2455,8170,66,66,92,493,125044
1,2015-02-20 01:04:29,2455,9180,23,23,29,442,48778
1,2015-02-21 04:42:34,2455,6540,40,37,40,754,189198
4,2015-02-21 00:45:50,5614,2816,18,15,15,419,190954
4,2015-02-18 22:54:39,5614,1099,13,7,6,446,237253
3,2015-02-23 02:03:07,5614,1558,36,32,29,639,179345
3,2015-02-19 01:37:07,5614,1848,25,24,24,466,21941
3,2015-02-20 02:15:52,5614,3697,30,29,34,730,240036
3,2015-02-23 20:22:48,5614,4496,20,20,30,424,13614
3,2015-02-21 01:10:33,5614,1359,20,15,12,424,232843
3,2015-02-21 21:24:33,5614,1599,18,17,17,826,100776
3,2015-02-22 03:42:09,5614,1359,36,35,33,424,213139
3,2015-02-25 02:03:51,5614,4097,27,27,25,726,49104
3,2015-02-19 04:07:25,5614,1209,36,33,39,436,140108
3,2015-02-20 03:34:48,5614,3296,33,32,37,629,204344
3,2015-02-20 00:22:07,5614,4684,14,6,6,765,62847
3,2015-02-23 04:13:51,5614,1399,26,26,26,446,49151
3,2015-02-22 01:54:29,5614,1099,33,30,25,436,84567
3,2015-02-23 02:57:43,5614,1828,35,35,46,431,28031
2,2015-02-21 21:41:46,5405,1398,75,72,93,152,212714
2,2015-02-19 05:09:44,5405,1948,46,39,43,371,237719
2,2015-02-21 23:05:44,5405,2397,64,60,65,499,179792
2,2015-02-23 19:46:42,5405,1548,43,43,70,609,9700
2,2015-02-23 00:27:05,5405,2702,68,64,79,152,68881
6,2015-02-24 21:37:30,5405,2323,48,28,29,699,11552
2,2015-02-22 19:46:24,5405,2098,66,61,65,421,218201
2,2015-02-21 03:53:54,5405,2722,161,152,219,638,31182
2,2015-02-23 03:54:39,5405,499,124,107,145,494,56862
2,2015-02-25 05:32:47,5405,899,35,34,36,547,63962
2,2015-02-23 00:55:38,5405,2098,94,79,100,763,136108
2,2015-02-22 20:08:05,5405,1598,74,70,70,547,22023
2,2015-02-19 04:00:27,5405,3295,100,99,133,585,60241
2,2015-02-21 21:27:51,5405,1348,73,72,93,610,23944
2,2015-02-23 04:40:05,5405,2596,73,71,82,757,225155
2,2015-02-18 21:14:20,5405,2797,51,51,70,850,126660
NA,2015-02-24 23:34:43,5405,1623,29,29,29,544,128805
2,2015-02-22 04:05:36,5405,1099,120,118,164,259,237218
2,2015-02-21 21:13:33,5405,3297,77,66,89,294,27908
2,2015-02-21 00:28:58,5405,1698,45,45,73,1001,1928
4,2015-02-20 01:41:40,5278,4980,66,65,88,82,63474
4,2015-02-23 01:47:39,5278,4285,77,54,83,575,62249
1,2015-02-22 06:05:15,4580,5585,1,0,0,692,90175
1,2015-02-24 02:32:11,4580,5785,8,7,8,534,62582
2,2015-02-24 03:30:29,2283,1253,51,49,65,631,204840
2,2015-02-19 22:17:35,2283,2948,26,17,17,806,66571
2,2015-02-19 19:50:05,2283,794,46,46,67,521,185797
2,2015-02-21 19:38:53,2283,1372,34,33,49,942,246718
2,2015-02-18 21:57:55,2283,1138,20,19,14,606,240999
2,2015-02-20 02:43:44,2283,699,76,58,89,668,249528
2,2015-02-20 01:14:54,2283,2655,34,29,34,621,229159
2,2015-02-18 23:48:49,2283,9456,14,12,16,265,56634
2,2015-02-19 23:52:43,2283,2615,14,11,11,707,143324
2,2015-02-24 01:49:14,2283,6594,46,45,41,472,189036
2,2015-02-25 00:31:21,2283,1293,20,20,18,679,195744
2,2015-02-20 02:23:40,2283,954,74,58,78,598,215676
2,2015-02-20 00:34:43,2283,958,18,6,7,1270,59827
2,2015-02-21 16:36:11,1737,3597,7,7,7,666,158279
NA,2015-02-22 02:06:02,1737,4366,99,97,183,660,27625
2,2015-02-19 01:13:10,1737,1429,49,41,45,224,182103
2,2015-02-22 00:50:03,1737,629,44,44,81,730,122126
2,2015-02-21 16:34:09,1737,1408,7,5,5,517,119250
2,2015-02-23 21:22:47,1737,3836,40,37,47,863,65956
6,2015-02-22 20:06:51,4606,1145,NA,NA,NA,459,162135
6,2015-02-23 05:06:44,4606,3380,NA,NA,NA,477,215436
6,2015-02-22 03:36:48,4606,1095,NA,NA,NA,957,71522
2,2015-02-22 00:54:49,4606,2735,NA,NA,NA,261,137011
6,2015-02-24 01:49:26,4606,995,NA,NA,NA,559,35573
6,2015-02-22 02:16:45,4606,1296,NA,NA,NA,190,226575
6,2015-02-19 23:21:10,4606,2915,NA,NA,NA,812,161538
6,2015-02-21 23:26:42,4606,1990,NA,NA,NA,531,181815
6,2015-02-19 03:52:26,4606,995,NA,NA,NA,492,251159
6,2015-02-21 19:59:18,4606,1145,NA,NA,NA,363,140778
6,2015-02-20 03:20:11,4606,2585,NA,NA,NA,711,133999
6,2015-02-23 03:11:45,4606,2301,NA,NA,NA,210,251217
6,2015-02-21 04:14:53,4606,1534,NA,NA,NA,581,98908
6,2015-02-22 01:02:10,4606,3635,NA,NA,NA,535,131567
1,2015-02-20 19:47:03,1221,2093,14,12,10,162,192929
1,2015-02-23 02:55:54,1221,1109,20,20,32,389,68268
5,2015-02-24 02:11:02,6080,1688,14,14,19,385,244507
5,2015-02-21 05:09:54,6080,3175,19,25,33,194,50674
5,2015-02-19 22:12:42,6080,799,9,9,12,473,101328
3,2015-02-19 02:39:21,3021,7409,45,43,46,245,197898
3,2015-02-23 02:26:10,3021,2294,56,53,55,593,62739
3,2015-02-25 01:21:23,3021,1594,25,21,20,303,195807
3,2015-02-19 20:46:45,3021,1290,24,24,30,197,105721
3,2015-02-23 01:59:02,3021,7569,55,53,62,379,230693
3,2015-02-20 04:17:41,3021,1785,30,20,20,679,176902
3,2015-02-23 01:48:21,3021,4084,52,49,55,421,190535
3,2015-02-22 02:53:35,3021,3185,52,50,53,350,85867
3,2015-02-25 03:19:57,3021,3565,39,38,35,188,245540
3,2015-02-20 03:02:17,3021,3420,39,38,47,108,250566
3,2015-02-20 03:02:59,3021,4680,39,38,47,463,250273
3,2015-02-21 18:32:59,3021,2485,14,11,10,1265,72955
3,2015-02-20 03:26:41,3021,1095,40,39,41,328,178194
3,2015-02-22 02:23:38,3021,4235,48,46,52,244,179373
3,2015-02-19 04:13:12,3021,2785,29,26,29,180,204458
3,2015-02-18 23:47:23,3021,4800,12,5,5,405,35900
3,2015-02-21 23:30:58,3021,5675,22,16,13,424,208946
3,2015-02-22 01:46:24,3021,2435,41,38,39,400,236423
3,2015-02-22 01:07:53,3021,4570,29,23,25,538,186166
3,2015-02-20 20:12:05,3021,3934,23,23,28,639,16771
3,2015-02-23 01:55:56,3021,3489,55,53,62,480,142517
3,2015-02-25 04:10:01,3021,3085,26,26,30,326,29150
3,2015-02-24 02:24:03,3021,1835,47,39,38,217,222914
3,2015-02-25 02:41:53,3021,2685,44,37,34,385,173257
3,2015-02-24 03:11:21,3021,6610,44,37,36,352,205688
3,2015-02-19 00:34:10,3021,2598,19,14,12,679,199212
3,2015-02-21 00:19:04,3021,8923,11,13,22,165,57760
3,2015-02-22 20:21:33,3021,1590,22,22,34,549,55149
3,2015-02-21 20:31:17,3021,2490,21,20,23,235,80573
3,2015-02-25 00:59:31,3021,1935,16,12,14,667,77708
3,2015-02-24 22:41:22,3021,1785,13,12,12,678,148115
3,2015-02-24 03:34:13,1709,3300,4,4,5,111,135746
3,2015-02-22 03:02:14,1709,5100,7,7,9,276,44124
3,2015-02-23 04:14:48,1709,3449,10,11,9,599,55031
3,2015-02-22 23:06:05,1709,2200,5,4,3,324,242547
3,2015-02-21 05:06:45,1569,2310,3,3,3,486,130270
3,2015-02-21 20:00:57,1569,2350,1,1,1,367,204977
1,2015-02-21 04:42:19,6658,1000,12,9,10,390,178437
1,2015-02-19 02:25:56,6658,900,11,11,19,202,250609
1,2015-02-22 01:27:34,6658,2000,9,9,12,546,238595
5,2015-02-22 18:03:22,1055,1503,4,2,2,306,48506
5,2015-02-23 19:49:26,1055,2097,13,10,13,491,159120
3,2015-02-22 16:39:34,1055,1766,3,2,3,674,113991
5,2015-02-21 17:55:00,1055,275,4,3,3,159,154978
5,2015-02-21 21:02:06,1055,250,15,9,11,240,237206
5,2015-02-20 02:17:15,5612,2497,28,25,35,392,183249
5,2015-02-21 02:36:33,5612,1796,27,28,44,422,238027
5,2015-02-22 02:13:05,5612,1759,25,22,41,377,63994
5,2015-02-21 19:02:45,5612,1599,8,4,4,291,6901
5,2015-02-23 20:19:22,5612,3298,14,12,16,321,195411
5,2015-02-18 22:28:52,5612,1454,8,6,6,719,47209
5,2015-02-24 20:08:24,5612,685,12,12,17,315,115492
5,2015-02-19 01:44:01,5612,1175,14,13,22,539,158360
5,2015-02-18 20:09:37,5612,805,18,8,13,620,5416
5,2015-02-18 19:33:12,5612,460,17,11,10,190,145396
5,2015-02-24 22:03:35,5612,1369,8,3,3,187,51452
1,2015-02-22 04:50:00,4492,4796,5,5,6,614,100846
1,2015-02-24 04:09:32,4492,2297,5,3,3,672,173479
3,2015-02-20 19:53:18,4588,1627,14,13,16,363,182328
3,2015-02-23 00:27:00,4588,859,15,15,15,312,54678
3,2015-02-25 02:52:55,4588,1847,24,22,17,312,35427
1,2015-02-20 19:55:32,719,1200,18,18,20,241,75674
1,2015-02-19 20:33:32,719,1650,22,21,19,341,204756
1,2015-02-21 02:43:07,719,2350,21,21,29,387,170499
1,2015-02-20 01:06:07,719,1800,11,10,8,780,193731
1,2015-02-23 20:46:38,719,2900,15,15,16,337,83116
1,2015-02-20 02:05:11,719,1150,16,16,13,151,19729
1,2015-02-23 19:21:08,719,3800,7,7,7,330,5302
1,2015-02-18 22:43:44,719,2400,9,7,6,233,91198
1,2015-02-23 02:04:41,719,3500,14,14,18,486,20416
1,2015-02-18 19:58:15,719,2300,22,21,18,170,39644
1,2015-02-24 20:30:09,719,1150,20,20,15,845,5352
1,2015-02-21 21:44:53,719,1150,14,12,10,373,149597
1,2015-02-20 20:27:47,719,1200,17,17,24,467,159744
1,2015-02-24 23:39:39,719,1150,7,5,6,787,87734
1,2015-02-22 04:12:33,719,2350,21,21,25,469,27559
1,2015-02-23 21:17:19,719,2300,14,14,19,814,69271
1,2015-02-23 21:13:02,719,1650,12,12,18,299,250193
1,2015-02-21 02:38:14,719,2350,21,21,25,568,140839
1,2015-02-20 00:55:15,719,2350,8,8,6,885,68790
1,2015-02-19 02:08:14,719,3126,17,12,37,301,35873
1,2015-02-23 22:21:54,719,1150,12,11,9,372,224991
2,2015-02-22 01:46:54,4040,1995,92,90,168,264,93729
4,2015-02-21 22:09:58,5168,5350,43,42,48,981,156562
4,2015-02-18 19:20:56,5168,2107,42,41,70,714,192765
4,2015-02-24 23:25:45,5168,1008,15,15,18,573,149709
4,2015-02-24 20:53:35,5168,1038,51,51,65,691,52945
4,2015-02-24 19:33:43,5168,1606,45,44,71,917,174004
4,2015-02-25 02:40:55,5168,2256,76,76,129,342,220941
4,2015-02-21 20:14:56,5168,1103,58,48,61,688,231586
4,2015-02-21 21:41:56,5168,3294,47,45,56,1004,180551
